PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,month,day_of_week,day_of_year,AQI_lag_1,AQI_lag_7,PM25_lag_1,City_Chennai,City_Delhi,City_Kolkata,City_Mumbai,season_Post-Monsoon,season_Summer,season_Winter
461.9,159.4,145.9,9.2,176.2,22.8,2.34,80.4,117.7,19.26,2.67,7.47,149.3,11,3,316,183.7,47.1,288.2,False,False,False,True,True,False,False
59.8,35.6,119.9,118.9,1.1,46.0,7.17,63.2,188.3,18.36,23.07,8.16,77.7,11,4,317,149.3,461.4,461.9,False,False,False,True,True,False,False
19.3,101.9,197.3,148.4,236.7,43.7,9.5,83.4,79.8,18.19,10.54,8.55,79.5,11,5,318,77.7,62.3,59.8,False,False,False,True,True,False,False
79.0,548.8,117.3,6.0,48.6,29.1,2.91,23.9,185.0,15.85,19.23,4.43,499.2,11,6,319,79.5,318.2,19.3,False,False,False,True,True,False,False
369.4,29.4,60.2,125.5,204.3,2.5,6.57,43.3,23.7,10.17,28.7,3.03,10.5,11,0,320,499.2,136.8,79.0,False,False,False,True,True,False,False
395.4,592.5,89.9,113.1,3.4,15.6,4.19,79.0,152.7,0.59,4.24,4.9,427.4,11,1,321,10.5,179.9,369.4,False,False,False,True,True,False,False
182.9,7.6,50.0,58.9,229.0,15.8,7.51,53.7,126.1,17.48,10.95,2.55,483.8,11,2,322,427.4,183.7,395.4,False,False,False,True,True,False,False
73.6,32.5,69.1,107.5,70.7,6.4,8.79,55.6,135.0,18.24,8.16,1.69,96.0,11,3,323,483.8,149.3,182.9,False,False,False,True,True,False,False
68.6,248.7,56.2,146.3,98.4,18.3,0.7,46.5,185.9,10.64,27.77,3.76,300.1,11,4,324,96.0,77.7,73.6,False,False,False,True,True,False,False
306.3,61.1,21.1,84.2,79.4,9.3,6.98,42.6,106.5,2.59,18.88,5.24,191.0,11,5,325,300.1,79.5,68.6,False,False,False,True,True,False,False
386.3,141.8,111.9,10.6,233.1,43.6,4.17,81.6,16.5,2.68,14.51,0.51,482.9,11,6,326,191.0,499.2,306.3,False,False,False,True,True,False,False
479.4,111.3,133.0,61.4,58.8,46.1,6.16,57.3,111.1,5.14,3.47,5.3,493.6,11,0,327,482.9,10.5,386.3,False,False,False,True,True,False,False
162.5,435.6,65.9,128.4,93.6,24.5,9.927399999999995,52.1,154.7,18.25,12.59,9.957399999999998,435.0,11,1,328,493.6,427.4,479.4,False,False,False,True,True,False,False
17.7,115.2,0.9,69.7,12.6,15.0,4.84,64.7,36.5,16.24,23.99,3.2,283.4,11,2,329,435.0,483.8,162.5,False,False,False,True,True,False,False
376.0,553.3,119.8,104.0,57.6,6.2,2.84,98.5,94.9,6.53,28.12,5.98,90.0,11,3,330,283.4,96.0,17.7,False,False,False,True,True,False,False
390.9,13.3,20.4,35.9,133.8,27.1,3.5,33.6,89.9,17.08,3.32,7.19,45.1,11,4,331,90.0,300.1,376.0,False,False,False,True,True,False,False
226.7,67.0,158.8,18.3,161.3,45.3,4.52,69.9,78.8,12.37,27.53,7.56,256.2,11,5,332,45.1,191.0,390.9,False,False,False,True,True,False,False
455.4,253.5,95.5,94.2,246.2,12.3,9.927399999999995,55.5,99.8,9.14,26.04,1.13,441.4,11,6,333,256.2,482.9,226.7,False,False,False,True,True,False,False
405.9,258.1,141.8,63.0,223.2,40.6,7.37,26.7,159.2,15.57,4.21,7.24,256.4,11,0,334,441.4,493.6,455.4,False,False,False,True,True,False,False
235.5,203.3,87.3,129.3,194.2,39.5,2.81,83.7,49.3,2.7,25.85,5.43,371.4,12,1,335,256.4,435.0,405.9,False,False,False,True,False,False,True
305.2,595.3,192.2,69.9,81.2,7.8,2.8,84.1,3.5,5.38,19.41,0.25,491.2,12,2,336,371.4,283.4,235.5,False,False,False,True,False,False,True
53.9,264.6,33.3,143.8,43.5,9.4,5.38,54.9,132.1,4.23,17.31,0.87,286.0,12,3,337,491.2,90.0,305.2,False,False,False,True,False,False,True
351.0,389.3,97.3,88.0,135.2,20.3,7.75,66.7,1.9,5.31,20.03,5.67,232.5,12,4,338,286.0,45.1,53.9,False,False,False,True,False,False,True
22.2,225.6,155.6,86.6,227.9,46.6,8.15,76.9,198.94799999999995,2.83,24.73,1.42,121.2,12,5,339,232.5,256.2,351.0,False,False,False,True,False,False,True
89.7,127.4,60.1,139.4,165.5,1.0,5.15,10.1,28.1,1.92,22.4,3.21,227.2,12,6,340,121.2,441.4,22.2,False,False,False,True,False,False,True
246.6,90.0,46.7,130.8,164.4,23.2,0.39,62.4,160.3,16.21,14.24,5.88,439.4,12,0,341,227.2,256.4,89.7,False,False,False,True,False,False,True
418.1,252.1,199.2,43.5,98.1,48.9,7.65,12.3,134.4,3.78,19.99,8.21,126.8,12,1,342,439.4,371.4,246.6,False,False,False,True,False,False,True
236.0,158.2,143.4,6.6,194.2,2.1,5.21,79.1,8.0,11.91,13.27,3.6,242.6,12,2,343,126.8,491.2,418.1,False,False,False,True,False,False,True
299.2,451.7,1.3,109.1,54.5,18.5,9.78,18.3,95.1,10.11,23.63,2.52,194.5,12,3,344,242.6,286.0,236.0,False,False,False,True,False,False,True
231.3,165.8,136.4,37.6,212.2,46.9,3.08,24.7,86.4,16.01,17.42,0.83,442.2,12,4,345,194.5,232.5,299.2,False,False,False,True,False,False,True
187.8,237.6,192.3,46.6,26.2,47.3,8.84,49.7,150.4,16.09,5.03,5.88,13.5,12,5,346,442.2,121.2,231.3,False,False,False,True,False,False,True
14.2,87.1,55.0,149.17399999999998,166.2,30.6,2.38,49.8,118.1,0.2,3.14,5.69,483.5,12,6,347,13.5,227.2,187.8,False,False,False,True,False,False,True
476.3,255.9,64.3,45.5,161.3,12.9,2.31,31.6,86.2,9.41,14.53,3.08,244.8,12,0,348,483.5,439.4,14.2,False,False,False,True,False,False,True
448.1,271.9,0.6,4.6,49.7,20.8,7.48,50.7,87.8,13.49,13.85,8.33,109.9,12,1,349,244.8,126.8,476.3,False,False,False,True,False,False,True
384.1,509.8,51.9,69.5,108.5,5.8,2.56,65.9,154.3,3.66,29.72,5.29,302.7,12,2,350,109.9,242.6,448.1,False,False,False,True,False,False,True
34.7,149.8,21.4,146.3,153.4,10.3,3.23,99.5,172.0,3.04,16.79,1.89,378.0,12,3,351,302.7,194.5,384.1,False,False,False,True,False,False,True
142.4,561.5,101.4,139.7,212.8,7.8,1.97,40.7,23.9,0.7,8.25,5.02,151.3,12,4,352,378.0,442.2,34.7,False,False,False,True,False,False,True
376.2,255.2,135.8,144.0,216.7,14.9,2.02,78.2,86.4,15.96,24.59,2.53,413.6,12,5,353,151.3,13.5,142.4,False,False,False,True,False,False,True
400.8,253.3,157.6,72.3,205.4,12.9,2.67,90.2,110.5,17.64,15.33,2.99,350.4,12,6,354,413.6,483.5,376.2,False,False,False,True,False,False,True
139.6,485.0,108.0,55.5,216.4,8.3,2.58,6.6,147.9,12.26,8.42,3.63,58.7,12,0,355,350.4,244.8,400.8,False,False,False,True,False,False,True
274.4,20.6,10.8,56.4,9.8,37.5,7.3,66.3,59.4,4.95,19.49,8.93,412.7,12,1,356,58.7,109.9,139.6,False,False,False,True,False,False,True
266.1,237.6,42.7,134.2,173.1,45.3,4.66,87.1,68.3,8.87,24.48,1.25,78.7,12,2,357,412.7,302.7,274.4,False,False,False,True,False,False,True
223.9,472.4,164.1,130.2,64.2,28.1,1.59,46.5,188.1,3.45,28.23,4.85,221.3,12,3,358,78.7,378.0,266.1,False,False,False,True,False,False,True
156.9,196.7,187.9,110.1,1.2,40.5,2.44,94.2,153.8,19.32,23.41,8.46,290.5,12,4,359,221.3,151.3,223.9,False,False,False,True,False,False,True
359.3,224.3,48.5,111.4,81.6,36.2,9.08,72.7,144.5,0.03,0.49,2.13,408.0,12,5,360,290.5,413.6,156.9,False,False,False,True,False,False,True
496.748,449.0,45.1,105.3,33.3,33.0,3.19,45.5,61.3,8.79,19.93,5.26,408.5,12,6,361,408.0,350.4,359.3,False,False,False,True,False,False,True
96.6,21.4,188.4,18.5,101.0,25.0,7.89,0.1,84.2,15.39,10.42,0.8,414.0,12,0,362,408.5,58.7,496.748,False,False,False,True,False,False,True
438.7,26.6,181.1,88.2,132.6,38.4,8.63,86.3,188.2,17.72,17.04,0.69,31.2,12,1,363,414.0,412.7,96.6,False,False,False,True,False,False,True
419.2,417.5,116.2,48.4,245.7,8.5,1.36,54.6,52.1,8.8,17.63,3.3,63.3,12,2,364,31.2,78.7,438.7,False,False,False,True,False,False,True
272.0,227.2,57.1,76.3,30.8,19.5,2.7,3.8,47.8,0.73,26.67,8.93,416.2,12,3,365,63.3,221.3,419.2,False,False,False,True,False,False,True
129.7,228.2,3.9,60.5,102.6,48.4,0.97,67.8,2.7,18.8,2.22,7.27,253.6,1,4,1,416.2,290.5,272.0,False,False,False,True,False,False,True
411.7,385.2,57.7,31.0,227.4,5.2,9.18,46.6,83.6,19.8674,1.95,0.49,315.5,1,5,2,253.6,408.0,129.7,False,False,False,True,False,False,True
46.6,594.5,104.7,42.5,132.8,4.0,1.51,91.3,106.6,12.44,14.87,5.33,485.7,1,6,3,315.5,408.5,411.7,False,False,False,True,False,False,True
91.7,55.1,28.7,22.9,185.0,2.8,0.49,27.5,28.6,5.4,28.06,8.52,253.9,1,0,4,485.7,414.0,46.6,False,False,False,True,False,False,True
268.6,247.2,145.0,15.5,53.2,12.6,3.48,23.6,131.4,5.31,7.24,7.73,102.3,1,1,5,253.9,31.2,91.7,False,False,False,True,False,False,True
370.8,326.2,7.4,149.0,61.2,25.4,3.29,45.3,125.0,18.82,5.85,5.75,135.1,1,2,6,102.3,63.3,268.6,False,False,False,True,False,False,True
72.3,452.3,27.8,68.1,210.4,5.5,7.52,58.8,113.9,5.18,17.45,1.13,92.4,1,3,7,135.1,416.2,370.8,False,False,False,True,False,False,True
148.0,177.4,94.6,142.7,127.8,17.2,3.28,83.6,105.0,13.46,16.86,5.08,116.4,1,4,8,92.4,253.6,72.3,False,False,False,True,False,False,True
432.2,194.1,194.7,76.4,145.6,27.5,4.5,4.5,69.1,7.2,9.95,6.54,325.9,1,5,9,116.4,315.5,148.0,False,False,False,True,False,False,True
471.9,435.9,139.4,133.9,136.6,34.1,8.7,19.0,50.8,5.94,1.48,1.73,387.8,1,6,10,325.9,485.7,432.2,False,False,False,True,False,False,True
91.2,53.7,153.7,2.7,108.4,28.1,8.23,61.6,68.0,7.45,13.87,3.1,183.7,1,0,11,387.8,253.9,471.9,False,False,False,True,False,False,True
237.7,257.8,64.8,131.3,158.1,35.0,5.69,30.4,114.2,4.22,22.83,9.44,258.9,1,1,12,183.7,102.3,91.2,False,False,False,True,False,False,True
414.0,379.9,199.2,80.0,211.3,30.2,1.65,54.9,182.8,1.03,18.31,0.47,295.5,1,2,13,258.9,135.1,237.7,False,False,False,True,False,False,True
401.4,561.2,167.9,138.0,107.1,14.1,9.8,29.1,165.4,19.61,13.78,9.05,424.2,1,3,14,295.5,92.4,414.0,False,False,False,True,False,False,True
395.5,574.6,153.1,77.7,89.5,39.8,2.98,53.1,6.1,1.36,6.58,0.1,10.3,1,4,15,424.2,116.4,401.4,False,False,False,True,False,False,True
123.9,301.7,139.6,0.7,106.7,16.4,4.69,88.2,25.7,7.89,1.37,9.95,178.6,1,5,16,10.3,325.9,395.5,False,False,False,True,False,False,True
11.7,145.6,4.5,19.2,183.2,10.1,6.86,95.5,85.8,1.6,20.86,2.78,151.9,1,6,17,178.6,387.8,123.9,False,False,False,True,False,False,True
69.5,542.7,196.2,87.2,245.1,34.4,4.74,98.8,141.7,5.69,5.97,9.957399999999998,174.9,1,0,18,151.9,183.7,11.7,False,False,False,True,False,False,True
219.4,155.3,112.9,72.9,54.0,28.5,6.91,35.1,79.0,13.67,12.69,9.01,423.0,1,1,19,174.9,258.9,69.5,False,False,False,True,False,False,True
47.5,388.8,152.4,70.2,156.3,34.5,5.63,22.9,89.2,7.95,18.27,4.38,90.4,1,2,20,423.0,295.5,219.4,False,False,False,True,False,False,True
314.6,398.8,109.2,119.3,203.7,47.3,3.48,30.1,139.3,8.48,7.49,0.35,77.9,1,3,21,90.4,424.2,47.5,False,False,False,True,False,False,True
318.7,424.4,122.0,126.8,187.7,26.6,5.28,65.5,144.9,2.6,13.52,4.6,197.0,1,4,22,77.9,10.3,314.6,False,False,False,True,False,False,True
0.3,3.7,28.4,40.7,22.0,28.8,5.75,14.2,139.9,17.21,17.41,0.74,221.9,1,5,23,197.0,178.6,318.7,False,False,False,True,False,False,True
230.5,539.2,123.0,89.9,202.6,46.4,7.46,63.3,138.6,8.47,17.23,3.34,22.1,1,6,24,221.9,151.9,0.3,False,False,False,True,False,False,True
239.7,508.7,62.2,13.2,22.4,26.5,3.31,37.9,178.2,18.16,21.03,6.1,156.8,1,0,25,22.1,174.9,230.5,False,False,False,True,False,False,True
395.4,19.9,195.4,90.6,204.6,24.2,3.83,4.5,146.6,14.43,10.89,9.78,208.9,1,1,26,156.8,423.0,239.7,False,False,False,True,False,False,True
225.3,594.7,67.5,25.8,33.3,18.4,0.52,41.6,145.3,11.84,11.39,0.13,314.5,1,2,27,208.9,90.4,395.4,False,False,False,True,False,False,True
302.8,314.9,163.4,41.4,46.4,33.5,7.0,10.6,13.0,11.63,18.03,1.2,45.8,1,3,28,314.5,77.9,225.3,False,False,False,True,False,False,True
139.0,358.8,162.3,82.7,246.7,0.3,5.57,91.7,187.4,3.65,25.16,1.7,124.4,1,4,29,45.8,197.0,302.8,False,False,False,True,False,False,True
454.2,183.4,198.0,57.0,111.6,23.2,8.66,53.3,32.6,14.72,4.64,8.56,306.8,1,5,30,124.4,221.9,139.0,False,False,False,True,False,False,True
415.7,463.9,73.5,16.8,46.3,48.8,4.95,66.1,140.5,14.7,15.84,1.14,374.6,1,6,31,306.8,22.1,454.2,False,False,False,True,False,False,True
477.3,28.2,156.2,125.0,236.9,11.8,2.16,64.4,68.9,18.68,2.87,0.5,75.2,2,0,32,374.6,156.8,415.7,False,False,False,True,False,False,True
350.3,403.3,121.2,10.3,237.5,32.9,9.86,95.4,35.0,12.59,28.68,2.76,336.6,2,1,33,75.2,208.9,477.3,False,False,False,True,False,False,True
108.8,36.9,109.1,70.4,46.1,10.7,6.57,39.4,53.2,15.83,26.94,3.98,314.5,2,2,34,336.6,314.5,350.3,False,False,False,True,False,False,True
190.3,233.0,144.7,85.3,101.6,1.0,2.44,15.3,111.0,4.21,6.16,2.61,421.6,2,3,35,314.5,45.8,108.8,False,False,False,True,False,False,True
455.6,203.2,193.4,34.6,74.6,13.5,9.29,33.6,87.0,1.43,24.0,9.33,11.7,2,4,36,421.6,124.4,190.3,False,False,False,True,False,False,True
475.0,242.4,103.3,67.8,11.7,23.4,9.52,82.1,149.0,8.5,4.81,8.91,118.4,2,5,37,11.7,306.8,455.6,False,False,False,True,False,False,True
458.4,577.7,58.2,84.0,2.7,10.8,4.84,4.4,84.7,8.53,3.89,2.14,176.1,2,6,38,118.4,374.6,475.0,False,False,False,True,False,False,True
124.8,224.2,99.5,105.1,44.6,15.7,3.84,11.9,119.0,8.02,2.79,4.89,233.0,2,0,39,176.1,75.2,458.4,False,False,False,True,False,False,True
59.2,143.0,9.2,102.1,236.4,2.9,7.24,43.7,182.0,6.46,21.43,1.99,171.7,2,1,40,233.0,336.6,124.8,False,False,False,True,False,False,True
389.9,421.9,4.7,87.9,148.8,25.4,9.82,84.5,29.6,9.45,21.46,8.2,143.6,2,2,41,171.7,314.5,59.2,False,False,False,True,False,False,True
353.9,51.2,5.3,4.6,50.6,25.4,1.54,33.1,154.0,13.48,25.56,2.2,356.0,2,3,42,143.6,421.6,389.9,False,False,False,True,False,False,True
470.9,175.2,32.9,43.7,58.4,24.8,7.5,63.6,33.7,1.4,15.98,7.3,36.9,2,4,43,356.0,11.7,353.9,False,False,False,True,False,False,True
459.8,299.1,94.1,98.2,181.1,34.0,6.37,68.9,48.4,1.15,7.14,4.07,176.9,2,5,44,36.9,118.4,470.9,False,False,False,True,False,False,True
121.6,19.3,61.4,88.2,59.0,19.2,2.07,28.5,24.1,10.52,8.28,1.73,499.7,2,6,45,176.9,176.1,459.8,False,False,False,True,False,False,True
47.7,74.3,71.8,59.6,73.8,0.3,2.27,34.9,7.2,5.87,17.53,5.85,398.4,2,0,46,499.7,233.0,121.6,False,False,False,True,False,False,True
275.1,402.5,111.9,105.8,69.4,16.2,4.32,83.8,38.7,5.78,21.17,1.95,336.4,2,1,47,398.4,171.7,47.7,False,False,False,True,False,False,True
91.5,542.1,110.7,11.3,101.4,9.2,6.89,80.4,26.7,5.78,1.51,9.89,402.1,2,2,48,336.4,143.6,275.1,False,False,False,True,False,False,True
460.9,125.3,47.0,142.8,96.3,26.0,1.12,13.8,153.4,5.95,27.34,1.4,55.4,2,3,49,402.1,356.0,91.5,False,False,False,True,False,False,True
439.2,391.7,147.0,135.3,115.0,25.7,2.56,89.1,43.0,1.96,9.77,1.72,33.5,2,4,50,55.4,36.9,460.9,False,False,False,True,False,False,True
350.2,173.4,172.7,58.7,162.1,46.5,1.62,21.3,11.1,2.04,17.43,5.08,52.6,2,5,51,33.5,176.9,439.2,False,False,False,True,False,False,True
492.6,595.6699999999998,104.0,110.4,41.7,24.0,3.61,28.2,130.1,8.85,6.9,2.14,410.1,2,6,52,52.6,499.7,350.2,False,False,False,True,False,False,True
71.6,376.6,139.6,10.2,179.3,6.2,7.93,13.4,48.2,5.02,4.17,1.37,381.5,2,0,53,410.1,398.4,492.6,False,False,False,True,False,False,True
298.9,379.9,46.2,89.2,115.1,12.4,5.83,55.7,170.5,8.15,27.92,6.99,14.9,2,1,54,381.5,336.4,71.6,False,False,False,True,False,False,True
121.9,226.6,52.1,3.7,102.8,3.5,4.72,86.8,127.0,4.93,3.44,9.39,299.4,2,2,55,14.9,402.1,298.9,False,False,False,True,False,False,True
61.2,38.6,135.9,57.2,157.5,48.6,1.52,17.5,98.6,12.69,25.18,9.06,482.1,2,3,56,299.4,55.4,121.9,False,False,False,True,False,False,True
87.2,70.6,187.2,3.0,51.9,18.2,3.07,31.1,62.2,3.88,3.93,3.5,71.9,2,4,57,482.1,33.5,61.2,False,False,False,True,False,False,True
435.7,417.1,74.0,58.9,116.8,10.4,3.93,74.2,186.7,5.35,11.37,4.68,153.7,2,5,58,71.9,52.6,87.2,False,False,False,True,False,False,True
94.1,39.7,18.0,140.2,128.1,48.9,2.36,38.2,40.9,18.99,14.89,7.7,296.6,2,6,59,153.7,410.1,435.7,False,False,False,True,False,False,True
4.3,39.2,118.5,51.5,85.2,45.7,8.26,20.0,193.2,9.85,19.58,2.04,185.3,2,0,60,296.6,381.5,94.1,False,False,False,True,False,False,True
276.6,352.7,8.6,12.4,79.1,26.1,3.75,46.8,194.7,9.46,13.88,6.75,325.6,3,1,61,185.3,14.9,4.3,False,False,False,True,False,True,False
16.3,344.8,77.5,10.5,97.7,48.0,4.61,46.4,144.0,13.28,0.53,5.89,478.8,3,2,62,325.6,299.4,276.6,False,False,False,True,False,True,False
123.6,356.0,34.7,52.5,39.6,4.6,8.57,15.8,196.3,16.08,7.84,8.8,308.4,3,3,63,478.8,482.1,16.3,False,False,False,True,False,True,False
399.6,147.7,121.9,34.9,241.8,26.3,0.93,42.2,118.9,8.79,3.47,6.28,7.6,3,4,64,308.4,71.9,123.6,False,False,False,True,False,True,False
410.9,215.8,64.0,98.8,208.7,35.3,4.94,71.9,27.3,11.64,20.74,7.15,277.2,3,5,65,7.6,153.7,399.6,False,False,False,True,False,True,False
220.4,501.4,156.3,31.0,69.0,10.1,9.5,83.9,91.6,2.92,13.75,3.64,198.2,3,6,66,277.2,296.6,410.9,False,False,False,True,False,True,False
43.4,278.1,78.9,32.1,229.7,10.1,2.15,87.4,108.1,19.08,11.18,0.26,41.9,3,0,67,198.2,185.3,220.4,False,False,False,True,False,True,False
492.7,395.9,120.1,59.2,224.2,41.7,1.57,50.7,106.1,1.1,12.68,9.56,452.3,3,1,68,41.9,325.6,43.4,False,False,False,True,False,True,False
284.0,540.6,117.7,149.17399999999998,14.1,0.3,5.15,29.9,92.5,5.45,4.92,0.14,111.9,3,2,69,452.3,478.8,492.7,False,False,False,True,False,True,False
210.7,21.9,2.0,22.4,89.8,29.6,3.91,13.5,36.0,3.1,20.78,8.27,450.0,3,3,70,111.9,308.4,284.0,False,False,False,True,False,True,False
7.2,392.5,20.4,139.2,171.6,6.2,1.03,11.0,80.8,12.75,19.72,0.75,418.5,3,4,71,450.0,7.6,210.7,False,False,False,True,False,True,False
21.0,466.6,121.5,40.5,92.1,41.2,0.64,88.9,8.9,8.03,2.57,3.6,140.7,3,5,72,418.5,277.2,7.2,False,False,False,True,False,True,False
390.5,18.4,188.4,72.2,103.7,11.2,6.24,48.7,72.5,6.59,10.49,1.17,222.2,3,6,73,140.7,198.2,21.0,False,False,False,True,False,True,False
457.8,272.1,13.0,121.1,202.0,2.1,7.56,72.6,119.0,3.3,22.44,2.73,464.9,3,0,74,222.2,41.9,390.5,False,False,False,True,False,True,False
202.0,111.4,45.6,114.5,217.9,21.5,2.84,24.1,157.6,19.8674,4.06,6.43,209.5,3,1,75,464.9,452.3,457.8,False,False,False,True,False,True,False
62.8,316.5,23.6,41.5,114.8,10.4,7.65,50.0,198.94799999999995,14.35,0.49,3.54,11.5,3,2,76,209.5,111.9,202.0,False,False,False,True,False,True,False
454.2,570.0,179.5,0.8,195.5,42.1,9.67,81.0,158.5,17.61,18.47,5.53,447.6,3,3,77,11.5,450.0,62.8,False,False,False,True,False,True,False
191.2,411.3,99.0,97.6,215.4,1.8,2.01,3.1,135.1,10.15,13.9,7.93,184.4,3,4,78,447.6,418.5,454.2,False,False,False,True,False,True,False
208.5,454.7,75.1,41.5,190.2,14.3,7.88,62.7,136.1,5.64,5.93,7.98,225.3,3,5,79,184.4,140.7,191.2,False,False,False,True,False,True,False
310.1,486.1,97.4,141.0,210.4,7.5,2.13,56.6,53.1,17.63,0.37,8.11,387.5,3,6,80,225.3,222.2,208.5,False,False,False,True,False,True,False
397.4,348.9,188.6,66.0,21.6,19.7,5.04,21.6,127.7,5.05,5.48,5.98,290.4,3,0,81,387.5,464.9,310.1,False,False,False,True,False,True,False
410.7,151.4,72.1,143.7,145.3,47.5,5.05,81.5,97.6,6.14,10.72,1.91,18.2,3,1,82,290.4,209.5,397.4,False,False,False,True,False,True,False
187.3,212.2,149.3,68.0,107.7,7.7,9.4,27.6,148.1,18.5,6.95,4.9,191.8,3,2,83,18.2,11.5,410.7,False,False,False,True,False,True,False
121.1,353.0,133.4,105.0,19.3,0.1,2.01,35.5,74.5,2.3,9.03,2.77,483.6,3,3,84,191.8,447.6,187.3,False,False,False,True,False,True,False
31.4,536.4,6.4,26.1,75.7,44.6,7.24,6.5,48.8,14.16,26.23,7.23,454.7,3,4,85,483.6,184.4,121.1,False,False,False,True,False,True,False
196.3,453.1,63.2,13.7,198.7,33.5,8.43,96.4,5.2,4.76,19.39,6.53,182.5,3,5,86,454.7,225.3,31.4,False,False,False,True,False,True,False
453.6,187.1,31.6,8.6,160.3,46.7,2.42,68.1,183.9,11.02,21.88,5.33,481.1,3,6,87,182.5,387.5,196.3,False,False,False,True,False,True,False
135.7,257.6,161.0,25.6,163.6,28.0,3.54,68.5,197.7,13.66,4.21,4.94,101.9,3,0,88,481.1,290.4,453.6,False,False,False,True,False,True,False
364.2,448.6,68.8,9.9,122.8,1.4,3.56,18.2,18.7,16.22,13.94,6.35,323.7,3,1,89,101.9,18.2,135.7,False,False,False,True,False,True,False
481.6,255.5,128.9,33.6,77.4,12.3,7.39,34.2,183.9,9.47,14.49,4.11,113.0,3,2,90,323.7,191.8,364.2,False,False,False,True,False,True,False
107.4,194.4,145.5,88.4,46.8,31.2,3.89,20.3,151.1,1.29,1.1,5.34,28.3,3,3,91,113.0,483.6,481.6,False,False,False,True,False,True,False
299.5,510.7,146.1,20.0,239.0,14.8,8.88,46.4,106.2,1.09,11.04,9.89,487.0,4,4,92,28.3,454.7,107.4,False,False,False,True,False,True,False
412.1,496.7,98.2,38.1,87.1,41.2,3.41,16.1,96.9,2.16,22.9,8.11,171.8,4,5,93,487.0,182.5,299.5,False,False,False,True,False,True,False
241.1,32.2,167.6,99.3,220.2,12.9,0.55,4.1,110.5,2.14,12.82,7.32,202.4,4,6,94,171.8,481.1,412.1,False,False,False,True,False,True,False
199.5,111.6,97.2,31.4,58.6,12.5,2.24,45.7,41.0,7.37,12.76,0.64,94.3,4,0,95,202.4,101.9,241.1,False,False,False,True,False,True,False
279.8,426.6,45.4,59.5,198.4,33.2,2.72,1.9,3.4,18.16,29.62,7.79,353.3,4,1,96,94.3,323.7,199.5,False,False,False,True,False,True,False
135.0,505.4,172.6,140.5,105.4,20.4,0.82,37.5,149.4,1.39,23.83,8.56,415.7,4,2,97,353.3,113.0,279.8,False,False,False,True,False,True,False
367.7,260.8,175.8,38.0,80.8,47.9,2.0,29.5,72.1,9.35,10.03,4.02,46.8,4,3,98,415.7,28.3,135.0,False,False,False,True,False,True,False
51.5,39.4,8.1,149.17399999999998,177.0,48.0,3.65,66.9,132.7,12.39,16.04,6.46,456.3,4,4,99,46.8,487.0,367.7,False,False,False,True,False,True,False
241.0,311.8,117.5,94.0,56.4,22.5,9.67,57.2,28.0,15.41,10.19,1.03,28.2,4,5,100,456.3,171.8,51.5,False,False,False,True,False,True,False
47.6,362.5,49.8,0.4,161.6,12.6,1.31,84.9,185.2,8.73,2.45,0.95,439.6,4,6,101,28.2,202.4,241.0,False,False,False,True,False,True,False
244.1,111.2,194.1,138.8,203.3,38.8,0.94,38.2,51.1,16.35,1.31,4.16,452.8,4,0,102,439.6,94.3,47.6,False,False,False,True,False,True,False
110.7,471.2,2.2,5.8,220.1,48.4,5.13,24.3,173.7,10.52,0.71,2.85,195.2,4,1,103,452.8,353.3,244.1,False,False,False,True,False,True,False
340.4,53.8,174.3,147.7,53.1,41.7,6.62,33.9,112.0,1.34,5.69,4.24,346.1,4,2,104,195.2,415.7,110.7,False,False,False,True,False,True,False
18.5,111.5,194.9,29.7,207.7,31.0,3.56,9.6,25.8,6.24,13.67,5.85,342.1,4,3,105,346.1,46.8,340.4,False,False,False,True,False,True,False
249.9,404.8,66.0,131.6,235.1,16.3,5.36,80.6,140.0,16.22,18.77,8.81,417.4,4,4,106,342.1,456.3,18.5,False,False,False,True,False,True,False
273.1,334.1,139.2,18.8,198.7,7.0,6.04,80.9,118.2,3.01,24.88,8.87,56.9,4,5,107,417.4,28.2,249.9,False,False,False,True,False,True,False
214.0,244.9,181.9,55.8,90.5,14.7,4.85,54.7,70.0,16.62,17.78,8.12,259.0,4,6,108,56.9,439.6,273.1,False,False,False,True,False,True,False
458.6,454.5,32.6,116.4,48.9,39.3,8.28,48.6,88.2,12.98,23.3,1.62,57.0,4,0,109,259.0,452.8,214.0,False,False,False,True,False,True,False
121.4,413.8,190.5,12.5,68.2,9.2,8.32,96.4,194.6,8.4,23.06,7.52,21.1,4,1,110,57.0,195.2,458.6,False,False,False,True,False,True,False
47.7,516.6,76.4,101.8,156.4,36.8,2.46,82.7,100.5,6.45,19.59,8.68,420.6,4,2,111,21.1,346.1,121.4,False,False,False,True,False,True,False
333.5,253.5,86.6,117.3,98.5,11.8,2.68,94.2,130.7,16.45,1.12,5.89,82.1,4,3,112,420.6,342.1,47.7,False,False,False,True,False,True,False
495.0,118.4,49.6,126.6,162.5,33.4,9.35,72.2,118.4,5.73,7.88,9.76,100.7,4,4,113,82.1,417.4,333.5,False,False,False,True,False,True,False
350.2,513.5,124.6,33.0,141.3,32.6,6.93,38.6,57.2,17.5,0.55,9.34,340.7,4,5,114,100.7,56.9,495.0,False,False,False,True,False,True,False
